"sy","site","year","hyb","mg_ha","pt_acre","srad_total","ppt_total","susm","tmean","yield"
5,1,2016,70,13.662,25005.5,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,12.7902331769418
5,1,2016,70,13.662,25006,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,11.6509975622714
5,1,2016,77,12.47462,26505.83,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,16.804951497887
5,1,2016,77,12.47462,26506,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,15.7580576965329
5,1,2016,83,14.56276,27005.94,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,16.4820319861264
5,1,2016,83,14.56276,27006,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,15.6105215618295
5,1,2016,88,13.28827,25005.5,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,12.4117317706414
5,1,2016,88,13.28827,25006,2.43315550240596,1.93834471355249,153.431194157298,18.9404989821347,13.1949540126894
6,1,2017,2,13.11923,25505.61,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,16.2713924136027
6,1,2017,2,13.43948,25005.5,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,16.0780253660651
6,1,2017,3,13.11923,25506,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,13.9933525478325
6,1,2017,3,13.43948,25006,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,13.0053727420366
6,1,2017,4,13.15052,26005.72,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,11.8329427579892
6,1,2017,4,13.15052,26006,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,12.8334181149111
6,1,2017,28,12.3837,26006,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,15.3841903375255
6,1,2017,30,12.3837,26005.72,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,3.49264171086061
6,1,2017,31,12.45162,26005.72,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,15.2873419622156
6,1,2017,31,12.45162,26006,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,14.7154420327722
6,1,2017,64,13.07111,25005.5,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,12.0940364986309
6,1,2017,64,13.07111,25006,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,13.3869635697321
6,1,2017,69,13.28094,25505.61,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,15.1270706140689
